,Unnamed: 0,island,culmen_length_mm,culmen_depth_mm,flipper_length_mm,body_mass_g,sex,Delta 15 N (o/oo),Delta 13 C (o/oo)
172,172,1,0.7114093959731543,0.8046511627906977,0.7835497835497836,0.5714285714285714,0,9.35138,-24.6879
173,173,1,0.8137583892617449,0.813953488372093,0.8268398268398268,0.5396825396825397,0,9.42666,-24.26375
174,174,1,0.7248322147651007,0.772093023255814,0.8095238095238095,0.4603174603174603,0,9.35416,-25.01185
175,175,1,0.8489932885906041,0.9023255813953488,0.8354978354978355,0.6031746031746031,0,9.28153,-24.97134
176,176,1,0.7835570469798658,0.8325581395348837,0.8441558441558441,0.5238095238095238,0,9.74144,-24.59467
177,177,1,0.87248322147651,0.8837209302325582,0.8528138528138528,0.6587301587301587,0,9.36799,-24.47142
178,178,1,0.8473154362416108,0.855813953488372,0.8658008658008658,0.5396825396825397,0,8.9399,-23.89017
179,179,1,0.8305369127516778,0.8837209302325582,0.8658008658008658,0.6031746031746031,0,9.63074,-24.34684
180,180,1,0.7785234899328859,0.8279069767441861,0.8268398268398268,0.5873015873015873,0,9.37369,-24.52896
181,181,1,0.8859060402684563,0.9302325581395349,0.8874458874458875,0.7222222222222222,0,9.25177,-24.69638
182,182,1,0.686241610738255,0.772093023255814,0.8095238095238095,0.5079365079365079,0,9.08458,-24.54903
183,183,1,0.9093959731543625,0.9674418604651163,0.8701298701298701,0.6825396825396826,0,9.49283,-24.59996
184,184,1,0.7130872483221476,0.7767441860465116,0.8095238095238095,0.5317460317460317,0,9.36668,-24.45195
185,185,1,0.8557046979865772,0.8744186046511628,0.8787878787878788,0.6507936507936508,0,9.23196,-24.17282
186,186,1,0.8338926174496645,0.8651162790697675,0.8441558441558441,0.5714285714285714,0,9.75486,-24.31198
187,187,1,0.7969798657718121,0.7813953488372093,0.8614718614718615,0.6190476190476191,0,9.07825,-25.1455
188,188,1,0.7986577181208054,0.8511627906976744,0.8441558441558441,0.6111111111111112,0,8.83502,-24.65859
189,189,1,0.87248322147651,0.9627906976744186,0.9090909090909091,0.7619047619047619,0,9.43146,-24.6844
190,190,1,0.7869127516778524,0.772093023255814,0.8311688311688312,0.42857142857142855,0,9.80589,-24.73735
191,191,1,0.8976510067114094,0.9255813953488371,0.8874458874458875,0.7142857142857143,0,10.02544,-24.90816
192,192,1,0.8221476510067114,0.9069767441860465,0.9090909090909091,0.626984126984127,0,9.53262,-24.66867
193,193,1,0.7751677852348994,0.813953488372093,0.8095238095238095,0.5793650793650794,0,9.61734,-24.66188
194,194,1,0.8540268456375839,0.8883720930232558,0.8484848484848485,0.5634920634920635,0,10.02372,-24.86594
195,195,1,0.7634228187919463,0.7906976744186046,0.8484848484848485,0.5555555555555556,0,9.36493,-24.66259
196,196,1,0.8540268456375839,0.8325581395348837,0.8484848484848485,0.5833333333333334,0,9.43684,-24.16566
197,197,1,0.8523489932885906,0.8604651162790697,0.8701298701298701,0.7063492063492064,0,9.45827,-24.35575
198,198,1,0.8406040268456376,0.8325581395348837,0.8225108225108225,0.5396825396825397,0,9.46819,-24.45721
199,199,1,0.8221476510067114,0.9116279069767442,0.9177489177489178,0.6825396825396826,0,9.34089,-24.45189
200,200,1,0.8640939597315437,0.8697674418604651,0.8095238095238095,0.5158730158730159,0,9.6895,-24.43062
201,201,1,0.8355704697986577,0.8046511627906977,0.8571428571428571,0.5833333333333334,0,9.32169,-24.41562
202,202,1,0.8070469798657718,0.7627906976744185,0.8614718614718615,0.5277777777777778,0,9.46929,-24.48403
203,203,1,0.8624161073825504,0.8837209302325582,0.8701298701298701,0.626984126984127,0,9.43782,-24.36202
204,204,1,0.7667785234899329,0.8046511627906977,0.8354978354978355,0.5714285714285714,0,9.415,-24.805
205,205,1,0.8506711409395974,0.9162790697674418,0.8787878787878788,0.6428571428571429,0,9.93727,-24.59066
206,206,1,0.7130872483221476,0.8046511627906977,0.8095238095238095,0.5317460317460317,0,9.56534,-24.60882
207,207,1,0.8758389261744967,0.8744186046511628,0.8528138528138528,0.5476190476190477,0,9.77528,-24.56481
208,208,1,0.7583892617449665,0.772093023255814,0.8268398268398268,0.5158730158730159,0,9.62357,-24.78984
209,209,1,0.8271812080536912,0.9255813953488371,0.8787878787878788,0.6428571428571429,0,9.88809,-24.59513
210,210,1,0.8422818791946309,0.8744186046511628,0.8744588744588745,0.6031746031746031,0,9.74492,-24.404
211,211,1,0.7651006711409396,0.9023255813953488,0.8398268398268398,0.5595238095238095,0,9.46985,-24.65786
212,212,1,0.8708053691275167,0.9069767441860465,0.8917748917748918,0.626984126984127,0,0.0,-23.78767
213,213,1,0.785234899328859,0.7674418604651163,0.8181818181818182,0.5793650793650794,0,9.65061,-24.48153
214,214,1,0.7667785234899329,0.7906976744186046,0.8441558441558441,0.5793650793650794,0,9.26715,-24.31912
215,215,1,0.936241610738255,0.9209302325581395,0.8961038961038961,0.6349206349206349,0,9.70465,-24.53494
216,216,1,0.7298657718120806,0.8418604651162791,0.8744588744588745,0.5396825396825397,0,9.37608,-24.40753
217,217,1,0.8322147651006712,0.8465116279069766,0.8354978354978355,0.5992063492063492,0,9.4618,-24.70615
218,218,1,0.8523489932885906,0.8837209302325582,0.9090909090909091,0.6507936507936508,0,9.98044,-24.68741
219,219,1,0.8422818791946309,0.8697674418604651,0.8571428571428571,0.5992063492063492,0,9.39305,-24.25255
220,220,0,0.7734899328859061,0.613953488372093,0.9134199134199135,0.7142857142857143,0,7.993,-25.5139
221,221,0,0.8389261744966443,0.758139534883721,0.9956709956709957,0.9047619047619048,0,8.14756,-25.39369
222,222,0,0.8171140939597316,0.655813953488372,0.9090909090909091,0.7063492063492064,0,8.14705,-25.46172
223,223,0,0.8389261744966443,0.7069767441860465,0.9437229437229437,0.9047619047619048,0,8.2554,-25.40075
224,224,0,0.7986577181208054,0.6744186046511628,0.9307359307359307,0.8571428571428571,0,8.2345,-25.54456
225,225,0,0.7802013422818792,0.627906976744186,0.9090909090909091,0.7222222222222222,0,7.9953,-25.32829
226,226,0,0.761744966442953,0.6790697674418604,0.9134199134199135,0.7619047619047619,0,8.24515,-25.46782
227,227,0,0.7835570469798658,0.7116279069767442,0.948051948051948,0.8253968253968254,0,8.22673,-25.4276
228,228,0,0.7265100671140939,0.6232558139534884,0.9047619047619048,0.6984126984126984,0,8.13643,-25.32176
229,229,0,0.785234899328859,0.7162790697674418,0.9307359307359307,0.8174603174603174,0,8.1631,-25.38017
230,230,0,0.686241610738255,0.6372093023255814,0.9264069264069265,0.7380952380952381,0,8.19579,-25.3933
231,231,0,0.8221476510067114,0.7488372093023257,0.935064935064935,0.8809523809523809,0,8.10417,-25.50562
232,232,0,0.7634228187919463,0.6372093023255814,0.9264069264069265,0.7380952380952381,0,7.77672,-25.4168
233,233,0,0.8120805369127516,0.6790697674418604,0.922077922077922,0.9285714285714286,0,7.8208,-25.48025
234,234,0,0.7684563758389261,0.6790697674418604,0.9090909090909091,0.6666666666666666,0,7.79958,-25.62618
235,235,0,0.8271812080536912,0.7302325581395348,0.9393939393939394,0.9285714285714286,0,8.07137,-25.52473
236,236,0,0.7046979865771812,0.627906976744186,0.9090909090909091,0.6587301587301587,0,7.63884,-25.52627
237,237,0,0.825503355704698,0.7069767441860465,0.9567099567099567,1.0,0,8.27376,-25.00169
238,238,0,0.7751677852348994,0.6744186046511628,0.9047619047619048,0.7619047619047619,0,7.84057,-25.37899
239,239,0,0.8171140939597316,0.7023255813953488,0.961038961038961,0.8492063492063492,0,7.96491,-25.39587
240,240,0,0.8422818791946309,0.6651162790697674,0.9437229437229437,0.9047619047619048,0,7.8962,-25.37746
241,241,0,0.7567114093959731,0.6744186046511628,0.9307359307359307,0.7936507936507936,0,7.6322,-25.46569
242,242,0,0.7802013422818792,0.6744186046511628,0.922077922077922,0.6984126984126984,0,7.90436,-25.3947
243,243,0,0.7768456375838926,0.7348837209302326,0.9307359307359307,0.8015873015873016,0,7.90971,-25.38157
244,244,0,0.7197986577181208,0.6093023255813953,0.9307359307359307,0.7936507936507936,0,7.68528,-25.39181
245,245,0,0.7734899328859061,0.7023255813953488,0.9307359307359307,0.8095238095238095,0,7.83733,-25.42826
246,246,0,0.7466442953020134,0.6651162790697674,0.935064935064935,0.6507936507936508,0,7.96621,-25.69327
247,247,0,0.802013422818792,0.6976744186046512,0.9307359307359307,0.8968253968253969,0,7.92358,-25.48383
248,248,0,0.8087248322147651,0.6651162790697674,0.9090909090909091,0.7301587301587301,0,7.6887,-25.50811
249,249,0,0.8389261744966443,0.7116279069767442,0.9523809523809523,0.8809523809523809,0,8.30515,-25.19017
250,250,0,0.7936241610738255,0.7116279069767442,0.961038961038961,0.8333333333333334,0,0.0,0.0
251,251,0,0.7181208053691275,0.6604651162790697,0.9047619047619048,0.746031746031746,0,7.63452,-25.46327
252,252,0,0.7567114093959731,0.6744186046511628,0.8961038961038961,0.8015873015873016,0,7.97408,-25.53768
253,253,0,1.0,0.7906976744186046,0.9956709956709957,0.9603174603174603,0,7.76843,-25.6821
254,254,0,0.8238255033557047,0.6883720930232559,0.9523809523809523,0.8174603174603174,0,7.89744,-26.63405
255,255,0,0.8120805369127516,0.758139534883721,0.9523809523809523,0.8571428571428571,0,8.03659,-26.86127
256,256,0,0.714765100671141,0.6372093023255814,0.922077922077922,0.7857142857142857,0,7.96935,-26.70968
257,257,0,0.7449664429530201,0.8046511627906977,0.948051948051948,0.8333333333333334,0,8.13746,-26.79093
258,258,0,0.738255033557047,0.6325581395348837,0.9004329004329005,0.6904761904761905,0,8.01979,-26.68311
259,259,0,0.8171140939597316,0.7302325581395348,0.9004329004329005,0.8492063492063492,0,8.14776,-26.84506
260,260,0,0.7164429530201343,0.6372093023255814,0.9004329004329005,0.626984126984127,0,8.14567,-26.59467
261,261,0,0.8322147651006712,0.7441860465116279,0.974025974025974,0.9047619047619048,0,8.38324,-26.84272
262,262,0,0.7600671140939597,0.6372093023255814,0.9090909090909091,0.6825396825396826,0,8.37615,-26.72791
263,263,0,0.8322147651006712,0.6976744186046512,0.935064935064935,0.753968253968254,0,8.26548,-26.7699
264,264,0,0.8473154362416108,0.7395348837209302,0.961038961038961,0.8809523809523809,0,8.46894,-26.60436
265,265,0,0.7315436241610739,0.6465116279069768,0.9393939393939394,0.7777777777777778,0,8.27141,-26.7765
266,266,0,0.7634228187919463,0.6465116279069768,0.9090909090909091,0.6666666666666666,0,8.47829,-26.61788
267,267,0,0.8473154362416108,0.7395348837209302,0.974025974025974,0.8571428571428571,0,8.65803,-26.57585
268,268,0,0.7533557046979865,0.6186046511627907,0.922077922077922,0.8095238095238095,0,8.45167,-26.89644
269,269,0,0.7583892617449665,0.7348837209302326,0.9307359307359307,0.8412698412698413,0,8.55868,-26.67799
270,270,0,0.7818791946308725,0.6604651162790697,0.9090909090909091,0.7698412698412699,0,8.38289,-26.86352
271,271,0,0.8137583892617449,0.655813953488372,0.9523809523809523,0.8412698412698413,0,8.39867,-26.79358
272,272,0,0.7567114093959731,0.6697674418604651,0.9090909090909091,0.6984126984126984,0,8.51951,-27.01854
273,273,0,0.8406040268456376,0.6976744186046512,0.974025974025974,0.7936507936507936,0,8.50153,-26.61414
274,274,0,0.7802013422818792,0.6697674418604651,0.9393939393939394,0.7777777777777778,0,8.48789,-26.83006
275,275,0,0.7550335570469798,0.7162790697674418,0.9523809523809523,0.8015873015873016,0,8.63488,-26.75621
276,276,0,0.7348993288590604,0.6465116279069768,0.9004329004329005,0.6825396825396826,0,8.58319,-26.84415
277,277,0,0.7634228187919463,0.6976744186046512,0.9523809523809523,0.7936507936507936,0,8.63604,-26.7489
278,278,0,0.7248322147651007,0.6744186046511628,0.9004329004329005,0.7063492063492064,0,8.48367,-26.86485
279,279,0,0.8456375838926175,0.7116279069767442,0.9696969696969697,0.8809523809523809,0,8.74647,-26.79846
280,280,0,0.7600671140939597,0.6418604651162791,0.9004329004329005,0.6666666666666666,0,8.65015,-26.79053
281,281,0,0.7751677852348994,0.6930232558139535,0.9567099567099567,0.8412698412698413,0,8.60092,-26.84374
282,282,0,0.7667785234899329,0.6465116279069768,0.9264069264069265,0.6984126984126984,0,8.6287,-26.60484
283,283,0,0.9110738255033557,0.7302325581395348,1.0,0.8968253968253969,0,8.49662,-26.84166
284,284,0,0.7684563758389261,0.6604651162790697,0.948051948051948,0.746031746031746,0,8.60447,-26.61601
285,285,0,0.8355704697986577,0.7813953488372093,0.9956709956709957,0.9047619047619048,0,8.47067,-26.69166
286,286,0,0.7751677852348994,0.6697674418604651,0.9264069264069265,0.7380952380952381,0,8.24253,-26.8154
287,287,0,0.8305369127516778,0.7534883720930232,0.9913419913419913,0.9206349206349206,0,8.49854,-26.74809
288,288,0,0.7298657718120806,0.6604651162790697,0.9523809523809523,0.746031746031746,0,8.64931,-26.68867
289,289,0,0.8506711409395974,0.6976744186046512,0.9653679653679653,0.8809523809523809,0,8.63551,-26.74249
290,290,0,0.8003355704697988,0.6976744186046512,0.935064935064935,0.753968253968254,0,8.53018,-26.72751
291,291,0,0.7785234899328859,0.7255813953488371,0.9567099567099567,0.7936507936507936,0,8.35078,-26.70783
292,292,0,0.8087248322147651,0.7255813953488371,0.9567099567099567,0.8095238095238095,0,8.24651,-26.66958
293,293,0,0.7802013422818792,0.6883720930232559,0.9393939393939394,0.8253968253968254,0,8.58487,-26.5929
294,294,0,0.7785234899328859,0.6976744186046512,0.935064935064935,0.746031746031746,0,8.47938,-26.9547
295,295,0,0.8154362416107382,0.7441860465116279,0.9956709956709957,0.9206349206349206,0,8.5964,-26.71199
296,296,0,0.7969798657718121,0.6604651162790697,0.9047619047619048,0.7301587301587301,0,8.39299,-26.78733
297,297,0,0.8573825503355705,0.758139534883721,0.9523809523809523,0.9523809523809523,0,8.40327,-26.76821
298,298,0,0.7583892617449665,0.6418604651162791,0.9307359307359307,0.753968253968254,0,8.24694,-26.65359
299,299,0,0.7583892617449665,0.7627906976744185,0.9653679653679653,0.9444444444444444,0,8.19749,-26.65931
300,300,0,0.8238255033557047,0.6744186046511628,0.9177489177489178,0.7341269841269841,0,8.35802,-26.2766
301,301,0,0.8808724832214765,0.7255813953488371,0.9567099567099567,0.8650793650793651,0,8.28601,-26.27573
302,302,0,0.7953020134228188,0.6790697674418604,0.9177489177489178,0.75,0,8.19101,-26.24369
303,303,0,0.8389261744966443,0.7395348837209302,0.9696969696969697,0.8492063492063492,0,8.20042,-26.39677
304,304,0,0.7533557046979865,0.6418604651162791,0.9177489177489178,0.753968253968254,0,8.11238,-26.20372
305,305,0,0.8523489932885906,0.8046511627906977,0.987012987012987,0.8888888888888888,0,8.27428,-26.30019
306,306,0,0.7281879194630873,0.6697674418604651,0.9437229437229437,0.7301587301587301,0,8.23468,-26.18599
307,307,0,0.860738255033557,0.6604651162790697,0.9437229437229437,0.8412698412698413,0,8.15426,-26.3433
308,308,0,0.7969798657718121,0.6511627906976745,0.9177489177489178,0.7738095238095238,0,8.12691,-26.23613
309,309,0,0.8741610738255033,0.7906976744186046,0.9956709956709957,0.8809523809523809,0,8.27595,-26.11657
310,310,0,0.7969798657718121,0.6976744186046512,0.9437229437229437,0.7857142857142857,0,8.29671,-26.08547
311,311,0,0.8758389261744967,0.7953488372093024,0.987012987012987,0.8571428571428571,0,8.36701,-25.89834
312,312,0,0.7634228187919463,0.6744186046511628,0.9177489177489178,0.753968253968254,0,8.15566,-26.22848
313,313,0,0.8305369127516778,0.7488372093023257,0.9696969696969697,0.8968253968253969,0,8.83352,-25.69195
314,314,0,0.7466442953020134,0.6837209302325581,0.9264069264069265,0.7698412698412699,0,8.20106,-26.16524
315,315,0,0.8523489932885906,0.7302325581395348,0.9783549783549783,0.8253968253968254,0,8.27102,-26.11244
316,316,0,0.8288590604026845,0.7348837209302326,0.935064935064935,0.7817460317460317,0,8.03624,-26.06594
317,317,0,0.7869127516778524,0.6790697674418604,0.961038961038961,0.7738095238095238,0,7.8881,-26.04726
318,318,0,0.8120805369127516,0.6697674418604651,0.8787878787878788,0.7341269841269841,0,8.16582,-26.13971
319,319,0,0.8573825503355705,0.7674418604651163,0.974025974025974,0.8333333333333334,0,8.2066,-26.36863
320,320,0,0.8137583892617449,0.6976744186046512,0.948051948051948,0.7698412698412699,0,8.10231,-26.18763
321,321,0,0.9379194630872483,0.7906976744186046,0.987012987012987,0.8888888888888888,0,8.3118,-26.35425
322,322,0,0.7919463087248323,0.7209302325581395,0.9307359307359307,0.7896825396825397,0,8.30817,-26.21651
323,323,0,0.8238255033557047,0.6976744186046512,0.987012987012987,0.873015873015873,0,8.65914,-25.79203
324,324,0,0.7936241610738255,0.6418604651162791,0.935064935064935,0.75,0,8.25818,-26.23886
325,325,0,0.785234899328859,0.7488372093023257,0.9307359307359307,0.873015873015873,0,8.32359,-26.05756
326,326,0,0.6996644295302014,0.6837209302325581,0.9090909090909091,0.746031746031746,0,8.12311,-26.44815
327,327,0,0.8959731543624161,0.7348837209302326,0.948051948051948,0.873015873015873,0,8.41017,-26.33867
328,328,0,0.7265100671140939,0.6511627906976745,0.9004329004329005,0.7261904761904762,0,8.4207,-26.38092
329,329,0,0.8070469798657718,0.7023255813953488,0.9047619047619048,0.873015873015873,0,8.45738,-26.22664
330,330,0,0.8473154362416108,0.7069767441860465,0.935064935064935,0.7936507936507936,0,8.24691,-26.18466
331,331,0,0.8355704697986577,0.7395348837209302,0.9913419913419913,0.9444444444444444,0,8.29226,-26.21019
332,332,0,0.7298657718120806,0.7069767441860465,0.922077922077922,0.7380952380952381,0,8.21634,-26.11046
333,333,0,0.8640939597315437,0.758139534883721,0.9956709956709957,0.873015873015873,0,8.78557,-25.76147
334,334,0,0.7751677852348994,0.655813953488372,0.9393939393939394,0.6944444444444444,0,8.30231,-25.96013
335,335,0,0.9244966442953021,0.7441860465116279,0.9956709956709957,0.9285714285714286,0,8.08354,-26.18161
336,336,0,0.7466442953020134,0.7302325581395348,0.9393939393939394,0.7738095238095238,0,8.04111,-26.18444
337,337,0,0.8187919463087248,0.7534883720930232,0.961038961038961,0.9523809523809523,0,8.33825,-25.88547
338,338,0,0.7919463087248323,0.6372093023255814,0.9264069264069265,0.7817460317460317,0,7.99184,-26.20538
339,339,0,0.0,0.0,0.0,0.0,0,0.0,0.0
340,340,0,0.785234899328859,0.6651162790697674,0.9307359307359307,0.7698412698412699,0,8.41151,-26.13832
341,341,0,0.8456375838926175,0.7302325581395348,0.961038961038961,0.9126984126984127,0,8.30166,-26.04117
342,342,0,0.7583892617449665,0.6883720930232559,0.9177489177489178,0.8253968253968254,0,8.24246,-26.11969
343,343,0,0.837248322147651,0.7488372093023257,0.922077922077922,0.8571428571428571,0,8.3639,-26.15531
